Item_ID,base_item,presentation_order,seed,context_level,irony_label,correct_option_pos,correct_option_text,model,dataset,prompt_type,prompt,output,run,condition,chosen_option,reasoning,original_option_mapping,chosen_original_option
C1_01_A_I,C1_01,37,1,ambiguous,ironic,3,The cat was really hard to lift up.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: He lifted the overweight cat from the table.
Target utterance: He says:  """"That was easy!""""
What meaning is He most likely conveying?
1. The exam was really easy.
2. The cat was easy to lift up.
3. The cat was really hard to lift up.
4. He just got a great deal on a new car.
Answer:
","2
",1,A_I,,2,"[3, 1, 2, 4]",
C1_02_A_NI,C1_02,80,1,ambiguous,non-ironic,4,The dog was really heavy to pick up.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: She picked up her thin dog.
Target utterance: She says: """"Heaviest dog ever.""""
What meaning is She most likely conveying?
1. The dog was very light to pick up.
2. It was the heaviest package she ever carried.
3. She just adopted a new puppy.
4. The dog was really heavy to pick up.
Answer:
","4
",1,A_NI,,4,"[2, 3, 4, 1]",
C1_03_UA_I,C1_03,142,1,unambiguous,ironic,4,Getting their friend off the ground took a lot of effort.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: A few friends picked up there obese friend.
Target utterance: They say: """"Light as a feather.""""
What meaning is They most likely conveying?
1. They decided to go out for dinner.
2. Their friend was very easy to lift.
3. The feather fell gently to the ground.
4. Getting their friend off the ground took a lot of effort.
Answer:
","2
",1,UA_I,,2,"[4, 1, 3, 2]",
C1_04_UA_NI,C1_04,159,1,unambiguous,non-ironic,2,The cake tasted really good.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: She ate an delicous cake.
Target utterance: She says: """"What a delicious cake.""""
What meaning is She most likely conveying?
1. The cake tasted really bad.
2. The cake tasted really good.
3. She is planning a birthday party.
4. She baked a cake for the school fair.
Answer:
","2
",1,UA_NI,,2,"[2, 1, 4, 3]",
C1_05_A_I,C1_05,42,1,ambiguous,ironic,2,The medicine tasted absolutely awful.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: He swallowed the medicine and found it palatable.
Target utterance: He says: """"Better than expected.""""
What meaning is He most likely conveying?
1. She made a doctor's appointment.
2. The medicine tasted absolutely awful.
3. She was looking for a new pharmacy.
4. The medicine tasted surprisingly pleasant.
Answer:
","4
",1,A_I,,4,"[3, 2, 4, 1]",
C1_06_A_NI,C1_06,123,1,ambiguous,non-ironic,3,The smoothie was thoroughly enjoyable.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: They took a sip of their smoothies and found it unpleasant.
Target utterance: They say: """"What a treat.""""
What meaning is They most likely conveying?
1. The smoothie was thoroughly nasty.
2. She bought a new blender.
3. The smoothie was thoroughly enjoyable.
4. She was looking for a new smoothie recipe.
Answer:
","1
",1,A_NI,,1,"[2, 3, 1, 4]",
C1_07_UA_I,C1_07,165,1,unambiguous,ironic,1,The babysitter were not taking good care of the kids.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: They hired a petrified babysitter.
Target utterance: They say: """"The kids are in good hands""""
What meaning is They most likely conveying?
1. The babysitter were not taking good care of the kids.
2. The kids had very clean hands.
3. The babysitter were taking good care of the kids.
4. They booked a holiday trip.
Answer:
","3
",1,UA_I,,3,"[2, 3, 1, 4]",
C1_08_UA_NI,C1_08,16,1,unambiguous,non-ironic,1,The police officer made them feel very safe.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: They met a brave police officer.
Target utterance: They say: """"We felt so save around you""""
What meaning is They most likely conveying?
1. The police officer made them feel very safe.
2. They were looking for a new apartment.
3. They were sitting in a very safe seat.
4. The police officer did not make them feel safe at all.
Answer:
","1
",1,UA_NI,,1,"[1, 4, 3, 2]",
C1_09_A_I,C1_09,143,1,ambiguous,ironic,4,She noticed that the pilot made her feel even more anxious.,Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: She noticed the scared pilot was before boarding.
Target utterance: She says: """"That really settled my nerves.""""
What meaning is She most likely conveying?
1. She settled into her seat and fastened the belt.
2. Seeing the pilot put her completely at ease.
3. She always arrived early to avoid rushing at the gate.
4. She noticed that the pilot made her feel even more anxious.
Answer:
","2
",1,A_I,,2,"[3, 1, 4, 2]",
C1_10_A_NI,C1_10,216,1,ambiguous,non-ironic,1,"To him, she looked well-rested and full of energy.",Gemma-3-1B,Condition1B_context_richness_stimuli,general,"You will read short stories that describe everyday situations and which finish with a person saying something. Your task is to decide, given the situation, what meaning the person is most likely conveying. Each story will be followed by 4 possible meaning interpretations listed from 1 to 4. Read each story and choose the number corresponding to the most likely meaning. You can only answer with 1, 2, 3, or 4.
Context: He saw his energetic girlfriend.
Target utterance: He says: """"You look so refreshed.""""
What meaning is He most likely conveying?
1. To him, she looked well-rested and full of energy.
2. He had just bought her a refreshing cold drink.
3. He was planning to surprise her with a home-cooked meal.
4. She clearly looked worn out, not refreshed at all.
Answer:
","1
",1,A_NI,,1,"[1, 3, 4, 2]",
